Taxon_name	Status	Min_Ma	Max_Ma
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_laevigata	extinct	140.2	141.4
Cypridea_lasius	extinct	133.4	136.4
Cypridea_lasius	extinct	133.4	136.4
Cypridea_lasius	extinct	133.4	136.4
Cypridea_lasius	extinct	133.4	136.4
Cypridea_lasius	extinct	133.4	136.4
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
Cypridea_lata	extinct	140.6	143.6
